date,state,district,pincode,age_0_5,age_5_17,age_18_greater
16-10-2025,West Bengal,Birbhum,731219,5,3,0
16-10-2025,West Bengal,Birbhum,731220,9,0,0
15-10-2025,West Bengal,Birbhum,731121,3,0,0
15-10-2025,West Bengal,Birbhum,731125,2,1,0
15-10-2025,West Bengal,Birbhum,731126,3,2,0
15-10-2025,West Bengal,Birbhum,731202,2,3,0
15-10-2025,West Bengal,Birbhum,731245,6,0,0
17-10-2025,West Bengal,Birbhum,731204,8,1,0
17-10-2025,West Bengal,Birbhum,731213,12,0,0
17-10-2025,West Bengal,Birbhum,731216,7,7,0
17-10-2025,West Bengal,Birbhum,731223,0,1,0
17-10-2025,West Bengal,Birbhum,731224,14,5,0
17-10-2025,West Bengal,Birbhum,731233,2,3,0
17-10-2025,West Bengal,Birbhum,731234,21,1,0
17-10-2025,West Bengal,Birbhum,731240,7,1,0
17-10-2025,West Bengal,Birbhum,731241,2,0,0
17-10-2025,West Bengal,Birbhum,731242,4,0,0
19-10-2025,West Bengal,Birbhum,731104,4,0,0
19-10-2025,West Bengal,Birbhum,731121,9,0,0
19-10-2025,West Bengal,Birbhum,731123,8,0,0
19-10-2025,West Bengal,Birbhum,731124,6,0,0
19-10-2025,West Bengal,Birbhum,731127,2,1,0
19-10-2025,West Bengal,Birbhum,731201,15,2,0
19-10-2025,West Bengal,Birbhum,731215,11,1,0
19-10-2025,West Bengal,Birbhum,731222,14,4,0
19-10-2025,West Bengal,Birbhum,731242,6,0,0
19-10-2025,West Bengal,Birbhum,731243,9,0,0
18-10-2025,West Bengal,Birbhum,731104,4,2,0
18-10-2025,West Bengal,Birbhum,731130,3,0,0
18-10-2025,West Bengal,Birbhum,731222,10,2,0
18-10-2025,West Bengal,Birbhum,731234,7,0,0
18-10-2025,West Bengal,Birbhum,731237,11,1,0
18-10-2025,West Bengal,Birbhum,731238,5,0,0
18-10-2025,West Bengal,Birbhum,731243,7,0,0
18-10-2025,West Bengal,Birbhum,731302,2,0,0
18-10-2025,West Bengal,Birbhum,731303,6,0,0
20-10-2025,West Bengal,Birbhum,731104,1,1,0
20-10-2025,West Bengal,Birbhum,731127,1,0,0
20-10-2025,West Bengal,Birbhum,731234,1,0,0
20-10-2025,West Bengal,Birbhum,731235,1,0,0
20-10-2025,West Bengal,Birbhum,731303,1,0,0
21-10-2025,West Bengal,Birbhum,731121,1,0,0
21-10-2025,West Bengal,Birbhum,731215,2,0,0
21-10-2025,West Bengal,Birbhum,731221,4,0,0
21-10-2025,West Bengal,Birbhum,731243,0,1,0
24-10-2025,West Bengal,Birbhum,731123,5,1,0
24-10-2025,West Bengal,Birbhum,731124,5,0,0
24-10-2025,West Bengal,Birbhum,731126,1,1,0
24-10-2025,West Bengal,Birbhum,731220,28,1,0
24-10-2025,West Bengal,Birbhum,731222,6,0,0
24-10-2025,West Bengal,Birbhum,731236,4,0,0
24-10-2025,West Bengal,Birbhum,731244,1,0,0
25-10-2025,West Bengal,Birbhum,731101,3,1,0
25-10-2025,West Bengal,Birbhum,731125,1,0,0
25-10-2025,West Bengal,Birbhum,731214,10,0,0
25-10-2025,West Bengal,Birbhum,731224,9,4,0
25-10-2025,West Bengal,Birbhum,731236,3,0,0
25-10-2025,West Bengal,Birbhum,731245,4,1,0
25-10-2025,West Bengal,Birbhum,731303,2,1,0
28-10-2025,West Bengal,Birbhum,713147,1,0,0
28-10-2025,West Bengal,Birbhum,731102,0,1,0
28-10-2025,West Bengal,Birbhum,731121,3,0,0
28-10-2025,West Bengal,Birbhum,731214,2,0,0
28-10-2025,West Bengal,Birbhum,731215,1,1,0
28-10-2025,West Bengal,Birbhum,731221,10,0,0
28-10-2025,West Bengal,Birbhum,731224,4,1,0
28-10-2025,West Bengal,Birbhum,731234,2,0,0
28-10-2025,West Bengal,Birbhum,731236,1,0,0
28-10-2025,West Bengal,Birbhum,731302,2,0,0
28-10-2025,West Bengal,Birbhum,731303,4,0,0
27-10-2025,West Bengal,Birbhum,731123,2,1,0
27-10-2025,West Bengal,Birbhum,731126,3,1,0
27-10-2025,West Bengal,Birbhum,731237,7,2,0
27-10-2025,West Bengal,Birbhum,731302,1,1,0
30-10-2025,West Bengal,Birbhum,731126,3,0,0
30-10-2025,West Bengal,Birbhum,731214,6,0,0
30-10-2025,West Bengal,Birbhum,731224,26,4,0
30-10-2025,West Bengal,Birbhum,731235,2,0,0
30-10-2025,West Bengal,Birbhum,731237,34,3,0
30-10-2025,West Bengal,Birbhum,731242,1,0,0
30-10-2025,West Bengal,Birbhum,731244,5,1,0
29-10-2025,West Bengal,Birbhum,731123,3,0,0
29-10-2025,West Bengal,Birbhum,731126,1,0,0
29-10-2025,West Bengal,Birbhum,731222,1,0,0
29-10-2025,West Bengal,Birbhum,731243,2,0,0
29-10-2025,West Bengal,Birbhum,731302,1,0,0
29-10-2025,West Bengal,Birbhum,731303,9,1,0
01-11-2025,West Bengal,Birbhum,731204,1,0,0
02-11-2025,West Bengal,Birbhum,713143,1,0,0
02-11-2025,West Bengal,Birbhum,731101,9,1,0
02-11-2025,West Bengal,Birbhum,731102,1,1,0
02-11-2025,West Bengal,Birbhum,731129,2,0,0
02-11-2025,West Bengal,Birbhum,731201,21,2,0
02-11-2025,West Bengal,Birbhum,731215,17,0,0
02-11-2025,West Bengal,Birbhum,731224,37,4,0
02-11-2025,West Bengal,Birbhum,731234,10,2,0
02-11-2025,West Bengal,Birbhum,731235,0,1,0
02-11-2025,West Bengal,Birbhum,731241,1,0,0
31-10-2025,West Bengal,Birbhum,731204,4,2,0
31-10-2025,West Bengal,Birbhum,731221,14,2,0
31-10-2025,West Bengal,Birbhum,731233,3,2,0
31-10-2025,West Bengal,Birbhum,731234,8,0,0
31-10-2025,West Bengal,Birbhum,731241,3,0,0
11-11-2025,West Bengal,Birbhum,731125,1,0,0
11-11-2025,West Bengal,Birbhum,731215,1,0,0
11-11-2025,West Bengal,Birbhum,731216,2,3,0
11-11-2025,West Bengal,Birbhum,731222,9,0,0
11-11-2025,West Bengal,Birbhum,731233,1,0,0
12-11-2025,West Bengal,Birbhum,731102,1,0,0
12-11-2025,West Bengal,Birbhum,731125,4,0,0
12-11-2025,West Bengal,Birbhum,731127,1,0,0
12-11-2025,West Bengal,Birbhum,731237,13,0,0
12-11-2025,West Bengal,Birbhum,731238,2,0,0
12-11-2025,West Bengal,Birbhum,731240,4,0,0
03-11-2025,West Bengal,Birbhum,731103,6,0,0
03-11-2025,West Bengal,Birbhum,731132,3,1,0
03-11-2025,West Bengal,Birbhum,731215,3,0,0
03-11-2025,West Bengal,Birbhum,731219,6,0,0
03-11-2025,West Bengal,Birbhum,731220,3,0,0
03-11-2025,West Bengal,Birbhum,731222,4,4,0
03-11-2025,West Bengal,Birbhum,731224,5,0,0
03-11-2025,West Bengal,Birbhum,731234,2,1,0
03-11-2025,West Bengal,Birbhum,731242,3,0,0
03-11-2025,West Bengal,Birbhum,731243,5,1,0
03-11-2025,West Bengal,Birbhum,731245,7,0,0
03-11-2025,West Bengal,Birbhum,731303,4,1,0
05-11-2025,West Bengal,Birbhum,731130,1,0,0
05-11-2025,West Bengal,Birbhum,731132,3,0,0
05-11-2025,West Bengal,Birbhum,731220,26,7,0
05-11-2025,West Bengal,Birbhum,731224,16,2,0
05-11-2025,West Bengal,Birbhum,731233,11,4,0
05-11-2025,West Bengal,Birbhum,731236,2,0,0
05-11-2025,West Bengal,Birbhum,731242,2,1,0
05-11-2025,West Bengal,Birbhum,731301,3,0,0
06-11-2025,West Bengal,Birbhum,731133,2,0,0
06-11-2025,West Bengal,Birbhum,731214,5,0,0
06-11-2025,West Bengal,Birbhum,731301,2,1,0
07-11-2025,West Bengal,Birbhum,731101,0,1,0
07-11-2025,West Bengal,Birbhum,731103,4,0,0
07-11-2025,West Bengal,Birbhum,731204,2,1,0
07-11-2025,West Bengal,Birbhum,731243,1,0,0
07-11-2025,West Bengal,Birbhum,731302,2,0,0
07-11-2025,West Bengal,Birbhum,731303,1,0,0
08-11-2025,West Bengal,Birbhum,731104,1,0,0
08-11-2025,West Bengal,Birbhum,731124,5,0,0
08-11-2025,West Bengal,Birbhum,731129,1,0,0
08-11-2025,West Bengal,Birbhum,731132,2,0,0
08-11-2025,West Bengal,Birbhum,731242,1,0,0
08-11-2025,West Bengal,Birbhum,731245,1,1,0
10-11-2025,West Bengal,Birbhum,713129,1,0,0
10-11-2025,West Bengal,Birbhum,731125,4,3,0
10-11-2025,West Bengal,Birbhum,731234,16,1,0
10-11-2025,West Bengal,Birbhum,731237,22,2,0
09-11-2025,West Bengal,Birbhum,731125,1,1,0
09-11-2025,West Bengal,Birbhum,731221,12,0,0
09-11-2025,West Bengal,Birbhum,731224,16,3,0
09-11-2025,West Bengal,Birbhum,731238,13,1,0
09-11-2025,West Bengal,Birbhum,731245,3,0,0
13-11-2025,West Bengal,Birbhum,731201,1,0,0
13-11-2025,West Bengal,Birbhum,731204,1,0,0
13-11-2025,West Bengal,Birbhum,731214,2,0,0
13-11-2025,West Bengal,Birbhum,731215,1,1,0
13-11-2025,West Bengal,Birbhum,731216,2,1,0
13-11-2025,West Bengal,Birbhum,731237,4,1,0
13-11-2025,West Bengal,Birbhum,731240,3,0,0
14-11-2025,West Bengal,Birbhum,731123,9,1,0
14-11-2025,West Bengal,Birbhum,731127,1,2,0
14-11-2025,West Bengal,Birbhum,731245,1,1,0
16-11-2025,West Bengal,Birbhum,731101,2,0,0
16-11-2025,West Bengal,Birbhum,731103,2,0,0
16-11-2025,West Bengal,Birbhum,731213,2,1,0
16-11-2025,West Bengal,Birbhum,731220,6,1,0
16-11-2025,West Bengal,Birbhum,731221,2,0,0
16-11-2025,West Bengal,Birbhum,731223,1,1,0
16-11-2025,West Bengal,Birbhum,731236,4,0,0
16-11-2025,West Bengal,Birbhum,731237,4,0,0
16-11-2025,West Bengal,Birbhum,731238,10,0,0
16-11-2025,West Bengal,Birbhum,731242,2,0,0
16-11-2025,West Bengal,Birbhum,731303,4,1,0
15-11-2025,West Bengal,Birbhum,731102,0,3,0
15-11-2025,West Bengal,Birbhum,731103,3,1,0
15-11-2025,West Bengal,Birbhum,731132,1,1,0
15-11-2025,West Bengal,Birbhum,731214,15,2,0
15-11-2025,West Bengal,Birbhum,731220,30,5,0
15-11-2025,West Bengal,Birbhum,731240,10,1,0
17-11-2025,West Bengal,Birbhum,731125,0,1,0
17-11-2025,West Bengal,Birbhum,731213,3,1,0
17-11-2025,West Bengal,Birbhum,731234,4,0,0
17-11-2025,West Bengal,Birbhum,731237,8,0,0
17-11-2025,West Bengal,Birbhum,731240,3,2,0
17-11-2025,West Bengal,Birbhum,731243,2,0,0
18-11-2025,West Bengal,Birbhum,713129,1,0,0
18-11-2025,West Bengal,Birbhum,731123,8,2,0
18-11-2025,West Bengal,Birbhum,731202,2,0,0
18-11-2025,West Bengal,Birbhum,731214,19,1,0
18-11-2025,West Bengal,Birbhum,731219,24,5,0
18-11-2025,West Bengal,Birbhum,731224,8,1,0
18-11-2025,West Bengal,Birbhum,731302,16,0,0
18-11-2025,West Bengal,Birbhum,731303,10,0,0
25-11-2025,West Bengal,Birbhum,731103,3,0,0
25-11-2025,West Bengal,Birbhum,731130,1,0,0
25-11-2025,West Bengal,Birbhum,731201,9,0,0
25-11-2025,West Bengal,Birbhum,731223,2,0,0
25-11-2025,West Bengal,Birbhum,731233,0,1,0
25-11-2025,West Bengal,Birbhum,731303,6,2,0
19-11-2025,West Bengal,Birbhum,731127,1,0,0
19-11-2025,West Bengal,Birbhum,731201,13,1,0
15-12-2025,West Bengal,Birbhum,731102,2,1,0
15-12-2025,West Bengal,Birbhum,731219,28,1,0
15-12-2025,West Bengal,Birbhum,731236,4,1,1
21-12-2025,West Bengal,Birbhum,731101,1,0,0
21-12-2025,West Bengal,Birbhum,731121,1,0,0
21-12-2025,West Bengal,Birbhum,731214,3,0,0
21-12-2025,West Bengal,Birbhum,731220,3,0,0
21-12-2025,West Bengal,Birbhum,731240,1,0,0
21-12-2025,West Bengal,Birbhum,731243,3,0,0
21-12-2025,West Bengal,Birbhum,731245,2,0,0
22-12-2025,West Bengal,Birbhum,731129,4,0,0
22-12-2025,West Bengal,Birbhum,731132,1,0,0
22-12-2025,West Bengal,Birbhum,731214,5,0,0
22-12-2025,West Bengal,Birbhum,731224,15,1,0
22-12-2025,West Bengal,Birbhum,731237,6,0,0
22-12-2025,West Bengal,Birbhum,731241,2,0,0
23-12-2025,West Bengal,Birbhum,731103,2,0,0
23-12-2025,West Bengal,Birbhum,731201,1,0,0
23-12-2025,West Bengal,Birbhum,731222,9,0,0
23-12-2025,West Bengal,Birbhum,731238,2,0,0
23-12-2025,West Bengal,Birbhum,731240,3,0,0
26-12-2025,West Bengal,Birbhum,731121,1,0,0
26-12-2025,West Bengal,Birbhum,731125,30,0,0
26-12-2025,West Bengal,Birbhum,731204,3,0,0
26-12-2025,West Bengal,Birbhum,731214,15,1,0
26-12-2025,West Bengal,Birbhum,731215,3,0,0
26-12-2025,West Bengal,Birbhum,731221,9,1,0
26-12-2025,West Bengal,Birbhum,731243,5,0,0
24-12-2025,West Bengal,Birbhum,731102,1,0,0
24-12-2025,West Bengal,Birbhum,731104,1,0,0
24-12-2025,West Bengal,Birbhum,731204,3,1,0
24-12-2025,West Bengal,Birbhum,731222,0,1,0
24-12-2025,West Bengal,Birbhum,731233,2,0,0
24-12-2025,West Bengal,Birbhum,731236,1,0,0
24-12-2025,West Bengal,Birbhum,731239,0,1,0
24-12-2025,West Bengal,Birbhum,731244,1,0,0
25-12-2025,West Bengal,Birbhum,731235,1,0,0
28-12-2025,West Bengal,Birbhum,731204,3,0,0
28-12-2025,West Bengal,Birbhum,731215,6,0,0
28-12-2025,West Bengal,Birbhum,731216,11,1,0
28-12-2025,West Bengal,Birbhum,731222,1,0,0
28-12-2025,West Bengal,Birbhum,731224,16,2,0
28-12-2025,West Bengal,Birbhum,731236,3,0,0
28-12-2025,West Bengal,Birbhum,731237,7,0,0
28-12-2025,West Bengal,Birbhum,731242,2,0,0
28-12-2025,West Bengal,Birbhum,731245,1,0,0
27-12-2025,West Bengal,Birbhum,731125,10,0,0
27-12-2025,West Bengal,Birbhum,731127,3,0,0
27-12-2025,West Bengal,Birbhum,731215,5,0,0
27-12-2025,West Bengal,Birbhum,731238,1,0,0
27-12-2025,West Bengal,Birbhum,731240,5,1,0
27-12-2025,West Bengal,Birbhum,731241,1,0,0
31-12-2025,West Bengal,Birbhum,713147,1,0,0
31-12-2025,West Bengal,Birbhum,731104,1,1,0
31-12-2025,West Bengal,Birbhum,731123,11,3,0
31-12-2025,West Bengal,Birbhum,731127,1,4,0
31-12-2025,West Bengal,Birbhum,731129,1,0,0
31-12-2025,West Bengal,Birbhum,731202,1,0,0
31-12-2025,West Bengal,Birbhum,731215,14,2,0
31-12-2025,West Bengal,Birbhum,731216,10,6,0
31-12-2025,West Bengal,Birbhum,731221,11,4,0
31-12-2025,West Bengal,Birbhum,731238,6,2,0
31-12-2025,West Bengal,Birbhum,731240,8,1,0
31-12-2025,West Bengal,Birbhum,731241,2,0,0
31-12-2025,West Bengal,Birbhum,731245,3,0,0
29-12-2025,West Bengal,Birbhum,731101,2,0,0
29-12-2025,West Bengal,Birbhum,731102,21,0,0
29-12-2025,West Bengal,Birbhum,731127,5,2,0
29-12-2025,West Bengal,Birbhum,731132,6,0,0
29-12-2025,West Bengal,Birbhum,731201,16,0,0
29-12-2025,West Bengal,Birbhum,731204,4,2,0
29-12-2025,West Bengal,Birbhum,731222,7,2,0
29-12-2025,West Bengal,Birbhum,731233,5,0,0
29-12-2025,West Bengal,Birbhum,731236,7,0,0
29-12-2025,West Bengal,Birbhum,731237,34,1,0
29-12-2025,West Bengal,Birbhum,731301,11,0,0
02-01-2026,West Bengal,Birbhum,731121,2,0,0
02-01-2026,West Bengal,Birbhum,731124,1,1,0
02-01-2026,West Bengal,Birbhum,731127,0,2,0
02-01-2026,West Bengal,Birbhum,731129,1,0,0
02-01-2026,West Bengal,Birbhum,731130,3,0,0
02-01-2026,West Bengal,Birbhum,731213,4,1,0
02-01-2026,West Bengal,Birbhum,731216,2,3,1
02-01-2026,West Bengal,Birbhum,731222,6,6,0
02-01-2026,West Bengal,Birbhum,731301,4,2,0
02-01-2026,West Bengal,Birbhum,731303,2,1,0
01-01-2026,West Bengal,Birbhum,713147,3,0,0
01-01-2026,West Bengal,Birbhum,731121,4,0,0
01-01-2026,West Bengal,Birbhum,731132,3,0,0
01-01-2026,West Bengal,Birbhum,731213,10,1,0
01-01-2026,West Bengal,Birbhum,731223,3,0,0
01-01-2026,West Bengal,Birbhum,731233,6,2,0
01-01-2026,West Bengal,Birbhum,731238,15,3,0
03-01-2026,West Bengal,Birbhum,731219,1,4,0
03-01-2026,West Bengal,Birbhum,731224,0,2,0
09-06-2025,West Bengal,Birbhum,731102,0,1,0
09-06-2025,West Bengal,Birbhum,731104,1,0,0
09-06-2025,West Bengal,Birbhum,731127,1,5,0
09-06-2025,West Bengal,Birbhum,731222,1,3,1
09-06-2025,West Bengal,Birbhum,731238,1,0,0
09-06-2025,West Bengal,Birbhum,731240,4,1,0
09-06-2025,West Bengal,Birbhum,731301,2,0,0
10-06-2025,West Bengal,Birbhum,731102,1,3,0
10-06-2025,West Bengal,Birbhum,731104,5,2,0
10-06-2025,West Bengal,Birbhum,731125,5,1,0
10-06-2025,West Bengal,Birbhum,731237,3,0,0
11-06-2025,West Bengal,Birbhum,731101,3,0,0
11-06-2025,West Bengal,Birbhum,731123,5,4,0
11-06-2025,West Bengal,Birbhum,731125,1,1,0
11-06-2025,West Bengal,Birbhum,731214,1,0,0
11-06-2025,West Bengal,Birbhum,731219,1,0,0
11-06-2025,West Bengal,Birbhum,731223,1,1,0
13-06-2025,West Bengal,Birbhum,731125,2,1,0
13-06-2025,West Bengal,Birbhum,731126,3,4,0
13-06-2025,West Bengal,Birbhum,731222,8,5,0
13-06-2025,West Bengal,Birbhum,731223,0,1,0
13-06-2025,West Bengal,Birbhum,731301,1,0,0
13-06-2025,West Bengal,Birbhum,731302,2,0,0
12-06-2025,West Bengal,Birbhum,731101,1,0,1
12-06-2025,West Bengal,Birbhum,731104,0,1,0
12-06-2025,West Bengal,Birbhum,731126,2,0,0
12-06-2025,West Bengal,Birbhum,731133,1,0,0
12-06-2025,West Bengal,Birbhum,731201,5,0,0
12-06-2025,West Bengal,Birbhum,731202,3,0,0
12-06-2025,West Bengal,Birbhum,731213,3,0,0
12-06-2025,West Bengal,Birbhum,731216,4,4,0
12-06-2025,West Bengal,Birbhum,731220,2,2,0
12-06-2025,West Bengal,Birbhum,731224,2,2,0
12-06-2025,West Bengal,Birbhum,731233,7,5,0
12-06-2025,West Bengal,Birbhum,731237,0,1,0
12-06-2025,West Bengal,Birbhum,731243,2,0,0
14-06-2025,West Bengal,Birbhum,731102,6,1,0
14-06-2025,West Bengal,Birbhum,731129,4,0,0
14-06-2025,West Bengal,Birbhum,731204,2,1,0
14-06-2025,West Bengal,Birbhum,731216,3,0,0
14-06-2025,West Bengal,Birbhum,731234,2,0,0
14-06-2025,West Bengal,Birbhum,731245,2,1,0
14-06-2025,West Bengal,Birbhum,731302,9,2,0
14-06-2025,West Bengal,Birbhum,731303,31,5,0
15-06-2025,West Bengal,Birbhum,731237,3,0,0
15-06-2025,West Bengal,Birbhum,731240,2,1,0
16-06-2025,West Bengal,Birbhum,731101,6,0,0
16-06-2025,West Bengal,Birbhum,731214,1,0,0
16-06-2025,West Bengal,Birbhum,731221,1,0,0
16-06-2025,West Bengal,Birbhum,731234,8,3,0
16-06-2025,West Bengal,Birbhum,731236,0,1,0
18-06-2025,West Bengal,Birbhum,731125,1,0,0
18-06-2025,West Bengal,Birbhum,731201,10,4,0
18-06-2025,West Bengal,Birbhum,731204,5,3,0
18-06-2025,West Bengal,Birbhum,731234,2,2,0
18-06-2025,West Bengal,Birbhum,731240,2,1,0
17-06-2025,West Bengal,Birbhum,731123,1,0,0
17-06-2025,West Bengal,Birbhum,731127,1,0,0
17-06-2025,West Bengal,Birbhum,731202,0,1,0
17-06-2025,West Bengal,Birbhum,731236,4,2,0
19-06-2025,West Bengal,Birbhum,731121,3,1,0
19-06-2025,West Bengal,Birbhum,731123,3,0,1
19-06-2025,West Bengal,Birbhum,731213,4,0,0
19-06-2025,West Bengal,Birbhum,731303,4,1,0
01-07-2025,West Bengal,Birbhum,731234,418,82,11
03-09-2025,West Bengal,Birbhum,731121,16,2,0
03-09-2025,West Bengal,Birbhum,731123,9,2,0
03-09-2025,West Bengal,Birbhum,731125,1,0,0
03-09-2025,West Bengal,Birbhum,731129,3,1,0
03-09-2025,West Bengal,Birbhum,731213,11,0,0
03-09-2025,West Bengal,Birbhum,731214,4,0,0
03-09-2025,West Bengal,Birbhum,731215,5,2,0
03-09-2025,West Bengal,Birbhum,731216,4,0,0
03-09-2025,West Bengal,Birbhum,731221,14,0,0
03-09-2025,West Bengal,Birbhum,731224,4,2,0
03-09-2025,West Bengal,Birbhum,731234,23,2,0
03-09-2025,West Bengal,Birbhum,731236,5,0,0
03-09-2025,West Bengal,Birbhum,731243,14,2,0
02-09-2025,West Bengal,Birbhum,731101,2,0,0
02-09-2025,West Bengal,Birbhum,731103,3,0,0
02-09-2025,West Bengal,Birbhum,731121,3,0,0
02-09-2025,West Bengal,Birbhum,731202,2,0,0
02-09-2025,West Bengal,Birbhum,731220,8,1,0
02-09-2025,West Bengal,Birbhum,731242,1,0,0
01-09-2025,West Bengal,Birbhum,731102,6,0,0
01-09-2025,West Bengal,Birbhum,731129,1,0,0
01-09-2025,West Bengal,Birbhum,731213,8,0,0
01-09-2025,West Bengal,Birbhum,731243,1,0,0
04-09-2025,West Bengal,Birbhum,731101,1,0,0
04-09-2025,West Bengal,Birbhum,731123,7,3,0
04-09-2025,West Bengal,Birbhum,731204,6,1,0
04-09-2025,West Bengal,Birbhum,731214,6,1,0
04-09-2025,West Bengal,Birbhum,731223,2,0,0
04-09-2025,West Bengal,Birbhum,731233,2,1,0
04-09-2025,West Bengal,Birbhum,731237,11,1,0
04-09-2025,West Bengal,Birbhum,731238,12,2,0
07-09-2025,West Bengal,Birbhum,731219,3,0,0
07-09-2025,West Bengal,Birbhum,731220,12,1,0
07-09-2025,West Bengal,Birbhum,731238,5,1,0
07-09-2025,West Bengal,Birbhum,731301,19,0,0
07-09-2025,West Bengal,Birbhum,731303,3,0,0
05-09-2025,West Bengal,Birbhum,731103,3,0,0
05-09-2025,West Bengal,Birbhum,731127,5,6,0
05-09-2025,West Bengal,Birbhum,731214,2,0,0
05-09-2025,West Bengal,Birbhum,731224,15,0,0
05-09-2025,West Bengal,Birbhum,731244,1,0,0
05-09-2025,West Bengal,Birbhum,731303,4,0,0
06-09-2025,West Bengal,Birbhum,713143,1,0,0
06-09-2025,West Bengal,Birbhum,731102,4,0,0
06-09-2025,West Bengal,Birbhum,731121,16,2,0
06-09-2025,West Bengal,Birbhum,731123,12,2,0
06-09-2025,West Bengal,Birbhum,731125,2,0,0
06-09-2025,West Bengal,Birbhum,731126,1,1,0
06-09-2025,West Bengal,Birbhum,731129,5,0,0
06-09-2025,West Bengal,Birbhum,731133,2,2,0
06-09-2025,West Bengal,Birbhum,731204,9,2,0
06-09-2025,West Bengal,Birbhum,731214,7,0,0
06-09-2025,West Bengal,Birbhum,731222,21,5,0
06-09-2025,West Bengal,Birbhum,731234,7,0,0
06-09-2025,West Bengal,Birbhum,731237,13,1,0
06-09-2025,West Bengal,Birbhum,731302,9,0,0
06-09-2025,West Bengal,Birbhum,742161,1,0,0
09-09-2025,West Bengal,Birbhum,731103,5,1,0
09-09-2025,West Bengal,Birbhum,731202,2,0,0
09-09-2025,West Bengal,Birbhum,731204,3,4,0
09-09-2025,West Bengal,Birbhum,731222,20,4,0
09-09-2025,West Bengal,Birbhum,731235,2,0,0
09-09-2025,West Bengal,Birbhum,731243,18,3,0
09-09-2025,West Bengal,Birbhum,731245,2,0,0
08-09-2025,West Bengal,Birbhum,731103,7,0,0
08-09-2025,West Bengal,Birbhum,731123,4,2,0
08-09-2025,West Bengal,Birbhum,731220,8,1,0
08-09-2025,West Bengal,Birbhum,731240,2,1,0
11-09-2025,West Bengal,Birbhum,731101,1,0,0
11-09-2025,West Bengal,Birbhum,731102,1,0,0
11-09-2025,West Bengal,Birbhum,731123,6,3,0
11-09-2025,West Bengal,Birbhum,731204,2,0,0
11-09-2025,West Bengal,Birbhum,731220,17,0,0
10-09-2025,West Bengal,Birbhum,731101,2,0,0
10-09-2025,West Bengal,Birbhum,731129,1,0,0
10-09-2025,West Bengal,Birbhum,731132,11,0,0
10-09-2025,West Bengal,Birbhum,731220,17,1,0
10-09-2025,West Bengal,Birbhum,731221,11,1,0
10-09-2025,West Bengal,Birbhum,731238,2,1,0
13-09-2025,West Bengal,Birbhum,731221,15,7,0
13-09-2025,West Bengal,Birbhum,731234,2,0,0
13-09-2025,West Bengal,Birbhum,731237,7,1,0
14-09-2025,West Bengal,Birbhum,731204,0,0,1
14-09-2025,West Bengal,Birbhum,731215,14,0,0
14-09-2025,West Bengal,Birbhum,731222,4,0,0
12-09-2025,West Bengal,Birbhum,731132,4,0,0
12-09-2025,West Bengal,Birbhum,731214,6,0,0
12-09-2025,West Bengal,Birbhum,731221,9,2,0
12-09-2025,West Bengal,Birbhum,731224,10,3,0
12-09-2025,West Bengal,Birbhum,731245,1,0,0
15-09-2025,West Bengal,Birbhum,731130,1,0,0
15-09-2025,West Bengal,Birbhum,731133,1,0,0
15-09-2025,West Bengal,Birbhum,731213,4,0,0
15-09-2025,West Bengal,Birbhum,731222,8,1,0
17-09-2025,West Bengal,Birbhum,731123,5,0,0
17-09-2025,West Bengal,Birbhum,731132,1,0,0
17-09-2025,West Bengal,Birbhum,731222,19,1,0
17-09-2025,West Bengal,Birbhum,731234,21,1,0
17-09-2025,West Bengal,Birbhum,731236,2,0,0
17-09-2025,West Bengal,Birbhum,731237,5,3,0
17-09-2025,West Bengal,Birbhum,731301,2,0,0
17-09-2025,West Bengal,Birbhum,731303,2,2,0
16-09-2025,West Bengal,Birbhum,731101,1,0,0
16-09-2025,West Bengal,Birbhum,731103,2,2,0
16-09-2025,West Bengal,Birbhum,731123,1,0,0
16-09-2025,West Bengal,Birbhum,731127,9,2,0
16-09-2025,West Bengal,Birbhum,731214,9,0,0
16-09-2025,West Bengal,Birbhum,731219,3,0,0
16-09-2025,West Bengal,Birbhum,731220,2,0,0
16-09-2025,West Bengal,Birbhum,731221,8,1,0
20-09-2025,West Bengal,Birbhum,731101,2,0,0
20-09-2025,West Bengal,Birbhum,731129,1,0,0
20-09-2025,West Bengal,Birbhum,731204,5,0,0
20-09-2025,West Bengal,Birbhum,731216,5,0,0
20-09-2025,West Bengal,Birbhum,731237,9,1,0
20-09-2025,West Bengal,Birbhum,731238,2,2,0
20-09-2025,West Bengal,Birbhum,731302,2,0,0
18-09-2025,West Bengal,Birbhum,731125,3,0,0
18-09-2025,West Bengal,Birbhum,731127,1,1,0
18-09-2025,West Bengal,Birbhum,731219,4,0,1
18-09-2025,West Bengal,Birbhum,731222,10,1,0
18-09-2025,West Bengal,Birbhum,731234,3,0,0
18-09-2025,West Bengal,Birbhum,731237,9,0,0
18-09-2025,West Bengal,Birbhum,731240,3,0,0
19-09-2025,West Bengal,Birbhum,731103,2,0,0
19-09-2025,West Bengal,Birbhum,731126,2,0,0
19-09-2025,West Bengal,Birbhum,731219,2,0,0
19-09-2025,West Bengal,Birbhum,731238,1,0,0
19-09-2025,West Bengal,Birbhum,731240,3,0,0
19-09-2025,West Bengal,Birbhum,731241,1,0,0
19-09-2025,West Bengal,Birbhum,731243,8,0,0
